"Dist Code","Year","State Code","State Name","Dist Name","RICE YIELD (Kg per ha)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM YIELD (Kg per ha)","PEARL MILLET YIELD (Kg per ha)","MAIZE YIELD (Kg per ha)","FINGER MILLET YIELD (Kg per ha)","BARLEY YIELD (Kg per ha)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT YIELD (Kg per ha)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER YIELD (Kg per ha)","CASTOR YIELD (Kg per ha)","LINSEED YIELD (Kg per ha)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN YIELD (Kg per ha)","OILSEEDS YIELD (Kg per ha)","SUGARCANE YIELD (Kg per ha)","COTTON YIELD (Kg per ha)"
"201","2006","12","Uttar Pradesh","Moradabad","2087.99","3067.49","1057.14","0.0","1057.14","955.78","1063.91","0.0","2142.86","1000.0","704.35","846.8","1666.67","192.31","1051.96","0.0","0.0","0.0","0.0","0.0","995.76","6332.39","0.0"
"201","2007","12","Uttar Pradesh","Moradabad","2312.67","2961.26","631.58","0.0","631.58","1246.64","1363.12","0.0","2062.5","1000.0","817.31","830.46","1000.0","132.35","1183.44","0.0","0.0","0.0","0.0","0.0","1119.05","5563.97","0.0"
"201","2008","12","Uttar Pradesh","Moradabad","2166.97","3210.82","0.0","0.0","1812.5","1065.51","1374.06","0.0","2437.5","1111.11","760.0","892.39","1000.0","173.08","1059.06","0.0","0.0","0.0","0.0","0.0","1023.09","5496.85","0.0"
"201","2009","12","Uttar Pradesh","Moradabad","2277.62","2953.54","0.0","0.0","1058.82","1223.41","1504.57","0.0","2333.33","500.0","666.67","896.66","500.0","92.78","1096.27","0.0","0.0","0.0","0.0","0.0","1022.26","5861.6","0.0"
"201","2010","12","Uttar Pradesh","Moradabad","1817.16","3144.56","250.0","0.0","250.0","1101.04","1190.87","0.0","2529.41","1000.0","741.18","904.89","1000.0","195.4","1114.48","0.0","0.0","0.0","0.0","0.0","1049.96","5778.91","0.0"
"201","2011","12","Uttar Pradesh","Moradabad","2074.95","3179.51","270.45","0.0","270.45","1371.13","1678.83","0.0","2904.32","1000.0","787.88","925.11","1000.0","209.7","1173.99","0.0","0.0","0.0","0.0","0.0","1120.85","5900.04","0.0"
"201","2012","12","Uttar Pradesh","Moradabad","2291.01","3152.06","521.32","0.0","521.32","1184.8","1115.82","0.0","2662.68","1216.45","832.11","878.05","0.0","179.99","1414.02","0.0","0.0","0.0","0.0","0.0","1343.05","6341.8","0.0"
"201","2013","12","Uttar Pradesh","Moradabad","2187.98","3333.88","500.0","0.0","500.0","1327.75","1501.8","0.0","2831.19","333.33","896.43","874.32","1000.0","137.78","1277.05","0.0","0.0","0.0","0.0","0.0","1234.86","6676.32","0.0"
"201","2014","12","Uttar Pradesh","Moradabad","2372.63","1869.19","1109.98","0.0","1109.98","1457.71","1817.54","0.0","1688.94","300.84","642.01","0.0","1000.0","198.22","922.16","0.0","0.0","0.0","0.0","0.0","0.0","6767.16","0.0"
"201","2015","12","Uttar Pradesh","Moradabad","2317.32","3042.47","2069.2","0.0","2069.2","1453.6","1921.81","0.0","2167.04","400.0","661.93","686.54","2000.0","303.34","1237.1","0.0","0.0","0.0","0.0","0.0","0.0","6800.17","0.0"
"201","2016","12","Uttar Pradesh","Moradabad","2242.87","3506.66","995.54","0.0","995.54","1477.87","2033.47","0.0","2794.51","1105.26","1080.75","835.54","1000.0","214.28","1244.99","0.0","0.0","0.0","1384.62","0.0","0.0","7222.39","0.0"
"201","2017","12","Uttar Pradesh","Moradabad","2326.88","3665.08","1006.35","0.0","1006.35","1373.43","2143.43","0.0","2844.99","1250.0","739.27","823.04","1000.0","295.54","1414.21","0.0","0.0","655.77","0.0","0.0","0.0","8209.79","0.0"
"202","1988","12","Uttar Pradesh","Shahjahanpur","2523.23","2458.1","950.98","0.0","950.98","539.68","600.0","0.0","1225.81","1205.3","1722.22","-1.0","1171.43","36.36","650.94","0.0","0.0","428.57","1000.0","0.0","649.6","5059.36","0.0"
"202","1989","12","Uttar Pradesh","Shahjahanpur","2531.16","2317.39","1189.47","0.0","1189.47","1195.88","943.4","0.0","2291.67","777.07","732.14","465.83","1054.79","114.75","862.07","0.0","0.0","250.0","1000.0","0.0","715.49","5389.14","0.0"
"202","1990","12","Uttar Pradesh","Shahjahanpur","2354.29","2467.07","886.86","0.0","886.86","312.73","823.42","0.0","1156.52","1022.83","1079.61","479.47","568.42","29.8","743.65","0.0","387.1","387.1","1000.0","0.0","493.04","5200.54","0.0"
"202","1991","12","Uttar Pradesh","Shahjahanpur","2350.5","2633.13","938.78","0.0","938.78","920.0","6734.18","0.0","1607.33","1074.2","1245.76","637.26","993.17","194.41","742.26","0.0","424.24","424.24","800.0","1400.0","672.62","5363.58","0.0"
"202","1992","12","Uttar Pradesh","Shahjahanpur","2279.8","2371.88","827.59","0.0","827.59","788.4","1309.3","0.0","876.92","629.26","682.0","520.8","875.77","152.57","555.19","0.0","0.0","361.11","952.38","0.0","553.38","5519.83","0.0"
"202","1993","12","Uttar Pradesh","Shahjahanpur","2350.02","2414.63","652.17","0.0","652.17","940.68","1042.99","0.0","1417.18","917.99","724.03","484.79","703.92","118.99","719.2","0.0","0.0","428.57","1148.15","1066.67","512.37","5695.12","0.0"
"202","1994","12","Uttar Pradesh","Shahjahanpur","2176.28","3140.41","717.12","0.0","717.12","986.92","1115.77","0.0","1815.07","863.1","907.53","605.19","754.11","154.03","896.45","0.0","0.0","416.67","972.97","1066.67","607.13","6115.99","0.0"
"202","1995","12","Uttar Pradesh","Shahjahanpur","2524.51","2950.21","837.08","0.0","837.08","1077.04","952.48","0.0","2077.59","620.0","740.21","562.65","1110.18","48.3","907.66","0.0","0.0","454.55","875.0","766.67","662.77","6205.93","0.0"
"202","1996","12","Uttar Pradesh","Shahjahanpur","2607.97","3204.88","747.62","0.0","747.62","1107.72","968.02","0.0","2382.98","606.35","578.13","539.1","866.55","54.19","751.18","0.0","0.0","500.0","888.89","742.86","567.39","5871.59","0.0"
"202","1997","12","Uttar Pradesh","Shahjahanpur","2625.81","3081.06","1052.94","0.0","1052.94","1381.5","1327.68","0.0","1781.25","639.24","520.96","581.1","901.62","143.55","655.17","0.0","0.0","454.55","1461.54","1028.57","560.15","6067.25","0.0"
"202","1998","12","Uttar Pradesh","Shahjahanpur","2213.2","2767.58","475.81","0.0","475.81","617.14","226.49","0.0","2362.32","884.82","1153.85","375.06","147.98","31.21","650.41","0.0","0.0","400.0","1272.73","437.5","360.58","5760.26","0.0"
"202","1999","12","Uttar Pradesh","Shahjahanpur","2460.19","3170.37","624.0","0.0","624.0","983.87","1484.77","0.0","1666.67","911.39","1010.2","612.48","352.08","88.15","839.73","0.0","0.0","500.0","1600.0","1000.0","472.14","5603.32","0.0"
"202","2000","12","Uttar Pradesh","Shahjahanpur","2265.25","3276.66","843.37","0.0","843.37","1439.39","1839.08","0.0","2269.84","857.14","860.22","703.84","612.96","91.1","789.42","0.0","0.0","428.57","1285.71","1000.0","477.56","5177.32","0.0"
"202","2001","12","Uttar Pradesh","Shahjahanpur","2380.44","3296.66","759.12","0.0","759.12","329.58","1287.29","0.0","2472.73","1000.0","1019.61","739.79","796.04","325.1","843.29","0.0","0.0","500.0","1888.89","714.29","640.64","5144.84","0.0"
"202","2002","12","Uttar Pradesh","Shahjahanpur","2074.03","3174.14","978.95","0.0","978.95","744.68","1316.67","0.0","1788.46","910.45","911.11","634.91","837.32","120.1","753.54","0.0","0.0","500.0","1500.0","125.0","481.91","5185.63","0.0"
"202","2003","12","Uttar Pradesh","Shahjahanpur","2254.32","3204.38","884.15","0.0","884.15","1171.8","1425.22","0.0","2592.11","1048.78","970.59","579.46","665.32","26.32","681.38","0.0","0.0","482.76","2000.0","1055.56","424.92","5164.48","0.0"
"202","2004","12","Uttar Pradesh","Shahjahanpur","2377.97","3098.47","769.23","0.0","769.23","901.23","1609.76","0.0","2117.65","910.45","968.75","563.38","817.63","274.02","694.17","0.0","0.0","500.0","1000.0","428.57","561.64","5985.42","0.0"
"202","2005","12","Uttar Pradesh","Shahjahanpur","2121.33","3509.91","1050.42","0.0","1050.42","808.74","1498.43","0.0","2223.88","885.71","956.52","735.18","1080.07","125.17","877.98","0.0","0.0","440.0","2000.0","0.0","654.1","5937.83","0.0"
"202","2006","12","Uttar Pradesh","Shahjahanpur","2206.51","3457.74","1031.5","0.0","1031.5","1151.76","1851.3","0.0","2188.19","760.0","724.14","891.33","930.31","109.89","852.27","0.0","0.0","333.33","1000.0","1000.0","674.77","5691.25","0.0"
"202","2007","12","Uttar Pradesh","Shahjahanpur","2396.79","3613.2","621.79","0.0","621.79","1171.87","1642.86","0.0","2105.45","714.29","896.55","939.48","749.56","90.62","992.56","0.0","0.0","235.29","2000.0","666.67","696.96","5287.56","0.0"
"202","2008","12","Uttar Pradesh","Shahjahanpur","2262.0","3604.04","0.0","0.0","1037.97","1374.62","1921.05","0.0","2515.31","1000.0","870.97","774.29","533.67","49.28","772.76","0.0","0.0","0.0","0.0","1000.0","545.04","5275.57","0.0"
"202","2009","12","Uttar Pradesh","Shahjahanpur","2647.36","3580.16","0.0","0.0","1046.15","1346.53","1907.69","0.0","2287.29","875.0","793.65","714.82","887.47","72.56","858.0","0.0","0.0","0.0","0.0","0.0","610.13","5702.69","0.0"
"202","2010","12","Uttar Pradesh","Shahjahanpur","2138.04","3595.54","970.59","0.0","970.59","1303.46","1722.83","0.0","2619.05","833.33","833.33","614.84","940.3","98.82","873.9","0.0","0.0","0.0","0.0","1363.64","636.43","5632.72","0.0"
"202","2011","12","Uttar Pradesh","Shahjahanpur","2604.0","3861.39","912.28","0.0","912.28","1224.93","1388.89","0.0","2923.08","1142.86","956.52","772.94","1135.51","108.88","870.79","0.0","0.0","0.0","0.0","1000.0","663.01","5916.67","0.0"
"202","2012","12","Uttar Pradesh","Shahjahanpur","2771.02","3611.07","1052.63","0.0","1052.63","958.1","1893.26","0.0","2636.36","1125.0","1000.0","884.19","764.02","106.59","964.22","0.0","0.0","0.0","0.0","1500.0","684.04","6139.51","0.0"
"202","2013","12","Uttar Pradesh","Shahjahanpur","2683.91","3662.0","896.55","0.0","896.55","1253.13","1106.92","0.0","2833.33","400.0","876.71","801.15","1473.35","87.14","774.58","0.0","0.0","0.0","0.0","500.0","705.4","6090.43","0.0"
"202","2014","12","Uttar Pradesh","Shahjahanpur","2804.95","1985.03","947.83","0.0","947.83","1630.7","1136.36","0.0","1709.68","285.71","733.33","0.0","1117.49","166.89","565.92","0.0","0.0","0.0","0.0","0.0","0.0","6755.69","0.0"
"202","2015","12","Uttar Pradesh","Shahjahanpur","3149.05","3509.0","771.08","0.0","771.08","1535.84","1358.11","0.0","2434.78","615.38","700.0","730.54","1158.33","86.29","868.45","0.0","0.0","0.0","2000.0","250.0","0.0","6712.4","0.0"
"202","2016","12","Uttar Pradesh","Shahjahanpur","2974.0","4206.0","987.27","0.0","987.27","1418.04","1908.77","0.0","2516.28","1080.65","820.96","1077.18","1264.1","139.99","828.36","0.0","0.0","0.0","0.0","666.67","0.0","7459.2","0.0"
"202","2017","12","Uttar Pradesh","Shahjahanpur","3259.0","3996.0","1006.32","0.0","1006.32","1556.02","2131.13","0.0","2844.96","1047.62","909.39","902.23","1477.11","87.04","1228.03","0.0","0.0","625.0","0.0","777.78","0.0","8113.2","0.0"
"203","1988","12","Uttar Pradesh","Pilibhit","2978.03","2485.01","857.14","0.0","857.14","1000.0","555.56","0.0","1666.67","500.0","923.08","-1.0","2000.0","111.11","564.1","0.0","0.0","500.0","0.0","0.0","493.29","5062.23","0.0"
"203","1989","12","Uttar Pradesh","Pilibhit","2845.43","1845.51","1222.22","0.0","1222.22","1000.0","1000.0","0.0","1666.67","307.69","750.0","284.1","1000.0","62.5","507.46","0.0","0.0","0.0","0.0","0.0","438.88","5775.94","0.0"
"203","1990","12","Uttar Pradesh","Pilibhit","2680.46","2371.35","877.55","0.0","877.55","333.33","882.35","0.0","1178.57","592.59","1079.55","401.76","538.46","120.0","765.58","0.0","416.67","416.67","0.0","0.0","698.45","5598.07","0.0"
"203","1991","12","Uttar Pradesh","Pilibhit","2822.9","2618.06","949.15","0.0","949.15","1000.0","944.0","0.0","1631.58","578.95","1810.0","544.07","1000.0","193.55","645.32","0.0","375.0","375.0","750.0","0.0","613.01","5667.69","0.0"
"203","1992","12","Uttar Pradesh","Pilibhit","2452.27","2363.67","836.73","0.0","836.73","750.0","1341.04","0.0","888.89","333.33","685.19","424.01","833.33","260.16","533.97","0.0","0.0","333.33","1000.0","0.0","500.0","5801.52","0.0"
"203","1993","12","Uttar Pradesh","Pilibhit","2642.77","2476.34","659.09","0.0","659.09","1000.0","1091.95","0.0","1400.0","840.0","729.17","563.64","681.82","121.69","540.92","0.0","0.0","500.0","1166.67","0.0","463.34","6225.11","0.0"
"203","1994","12","Uttar Pradesh","Pilibhit","2362.41","2784.2","710.53","0.0","710.53","1000.0","1122.81","0.0","1812.5","840.0","522.22","508.57","807.69","167.6","565.82","0.0","0.0","333.33","800.0","0.0","500.0","6528.46","0.0"
"203","1995","12","Uttar Pradesh","Pilibhit","2754.92","2711.65","833.33","0.0","833.33","1000.0","1058.82","0.0","2125.0","666.67","741.18","836.79","727.27","120.0","595.68","0.0","0.0","500.0","1000.0","1000.0","525.85","6280.71","0.0"
"203","1996","12","Uttar Pradesh","Pilibhit","2802.42","3156.16","739.13","0.0","739.13","1000.0","1126.76","0.0","2428.57","625.0","585.71","593.06","682.93","173.27","617.98","0.0","0.0","500.0","750.0","0.0","529.17","6146.8","0.0"
"203","1997","12","Uttar Pradesh","Pilibhit","2995.6","2427.96","1055.56","0.0","1055.56","1300.0","1359.38","0.0","1750.0","666.67","508.77","695.65","885.71","126.05","552.38","0.0","0.0","500.0","1454.55","0.0","513.78","6304.98","0.0"
"203","1998","12","Uttar Pradesh","Pilibhit","2606.33","2759.07","500.0","0.0","500.0","1000.0","365.38","0.0","2500.0","1000.0","1157.89","569.21","423.08","141.51","633.9","0.0","0.0","0.0","1285.71","0.0","556.14","6227.3","0.0"
"203","1999","12","Uttar Pradesh","Pilibhit","2654.19","3481.82","750.0","0.0","750.0","1000.0","1461.54","0.0","1600.0","1000.0","1000.0","800.92","360.0","242.86","662.9","0.0","0.0","1000.0","1500.0","0.0","609.1","6177.24","0.0"
"203","2000","12","Uttar Pradesh","Pilibhit","2679.9","3235.51","1000.0","0.0","1000.0","1500.0","1730.77","0.0","2250.0","666.67","875.0","883.76","609.37","102.04","675.63","0.0","0.0","0.0","1200.0","0.0","637.33","5571.66","0.0"
"203","2001","12","Uttar Pradesh","Pilibhit","3034.58","3049.79","666.67","0.0","666.67","0.0","1500.0","0.0","2666.67","1000.0","1058.82","658.37","785.71","254.9","767.27","0.0","0.0","0.0","2000.0","0.0","744.95","6109.23","0.0"
"203","2002","12","Uttar Pradesh","Pilibhit","2810.28","3003.01","0.0","0.0","0.0","1500.0","1071.43","0.0","2000.0","1000.0","875.0","655.57","831.46","74.07","524.49","0.0","0.0","0.0","1411.76","0.0","547.29","5754.55","0.0"
"203","2003","12","Uttar Pradesh","Pilibhit","2714.9","3064.53","1000.0","0.0","1000.0","2000.0","1750.0","0.0","2333.33","1000.0","1000.0","681.82","666.67","103.45","663.85","0.0","0.0","0.0","1500.0","1000.0","650.29","4892.84","0.0"
"203","2004","12","Uttar Pradesh","Pilibhit","2525.02","3098.12","750.0","0.0","750.0","1714.29","1600.0","0.0","3000.0","1000.0","1000.0","764.11","820.9","227.27","689.97","0.0","0.0","0.0","2000.0","0.0","609.04","6208.74","0.0"
